AccessIndex,SF_ID
101197,10563
101198,10562
101199,10560
101200,10561
101201,10557
101202,10561
101203,10558
101204,10557
101205,10631
101206,10558
101207,10632
101208,10557
101209,10565
101210,10576
101211,10557
101212,10561
101213,10558
101214,10557
101215,8
101216,10558
101217,10566
101218,10558
101219,10633
101220,10557
101221,10561
101222,10563
101223,10634
101224,10635
101225,10636
101226,10558
101227,10557
101228,10572
101229,10569
101230,10590
101231,10571
101232,2
101233,10565
101234,10569
101235,10577
101236,10580
101237,10569
101238,10570
101239,10569
101240,10590
101241,10568
101242,10569
101243,10570
101244,10637
101245,10580
101246,10569
101247,10590
101248,10638
101249,10565
101250,10569
101251,10570
101252,10568
101253,10569
101254,10577
101255,10571
101256,10569
101257,10577
101258,10571
101259,10569
101260,10570
101261,10571
101262,10565
101263,10569
101264,10577
101265,10571
101266,10573
101267,10569
101268,10577
101269,10571
101270,10568
101271,10569
101272,10585
101273,10571
101274,10565
101275,10569
101276,10570
101277,10571
101278,10565
101279,10569
101280,10590
101281,10639
101282,10580
101283,10581
101284,10570
101285,10571
101286,10580
101287,10569
101288,10590
101289,10571
101290,10640
101291,10569
101292,10570
101293,10571
101294,10568
101295,10569
101296,10600
101297,10573
101298,10569
101299,10577
101300,10565
101301,10569
101302,10590
101303,10571
101304,10588
101305,10569
101306,10641
101307,10570
101308,10571
101309,10573
101310,10569
101311,10570
101312,10571
101313,10573
101314,10569
101315,10570
101316,10571
101317,10569
101318,10570
101319,10565
101320,10569
101321,10585
101322,10642
101323,10643
101324,10569
101325,10644
101326,10570
101327,10642
101328,10588
101329,10569
101330,10644
101331,10570
101332,10635
101333,10636
101334,10645
101335,10573
101336,10581
101337,10570
101338,10571
101339,10565
101340,10569
101341,10570
101342,10571
101343,10580
101344,10569
101345,10644
101346,10590
101347,10571
101348,10565
101349,10569
101350,10611
101351,10571
101352,10603
101353,10569
101354,10570
101355,10571
101356,10568
101357,10569
101358,10583
101359,10570
101360,10571
101361,10565
101362,10569
101363,10570
101364,10565
101365,10569
101366,10590
101367,10646
101368,10588
101369,10569
101370,10570
101371,10565
101372,282
101373,10569
101374,10582
101375,10618
101376,10571
101377,9
101378,10565
101379,10569
101380,10590
101381,2
101382,10569
101383,10570
101384,10573
101385,10569
101386,10570
101387,10647
101388,10569
101389,10591
101390,10568
101391,282
101392,10569
101393,10570
101394,10571
101395,10572
101396,282
101397,10569
101398,10570
101399,10572
101400,282
101401,10569
101402,10577
101403,282
101404,10569
101405,10585
101406,10573
101407,282
101408,10569
101409,10618
101410,10571
101411,10565
101412,282
101413,10569
101414,10570
101415,10571
101416,10565
101417,282
101418,10569
101419,10570
101420,10571
101421,10572
101422,282
101423,10569
101424,10577
101425,282
101426,10569
101427,10617
101428,10571
101429,10572
101430,282
101431,10569
101432,10577
101433,10648
101434,282
101435,10569
101436,10570
101437,10648
101438,10565
101439,282
101440,10569
101441,10590
101442,10571
101443,10649
101444,282
101445,10569
101446,10650
101447,10570
101448,10573
101449,282
101450,10569
101451,10651
101452,10571
101453,10572
101454,282
101455,10569
101456,10577
101457,10573
101458,282
101459,10569
101460,10570
101461,10652
101462,10572
101463,282
101464,10569
101465,10570
101466,10571
101467,10565
101468,282
101469,10569
101470,10570
101471,10653
101472,10572
101473,282
101474,10569
101475,10570
101476,10571
101477,10573
101478,282
101479,10569
101480,10570
101481,10571
101482,10572
101483,282
101484,10569
101485,10570
101486,10571
101487,282
101488,10569
101489,10570
101490,10571
101491,10568
101492,282
101493,10569
101494,10570
101495,10571
101496,10573
101497,282
101498,10569
101499,10570
101500,10571
101501,10572
101502,282
101503,10569
101504,10570
101505,10571
101506,10565
101507,282
101508,10569
101509,10654
101510,10571
101511,10572
101512,282
101513,10569
101514,10570
101515,10571
101516,10573
101517,282
101518,10569
101519,10570
101520,10573
101521,282
101522,10569
101523,10615
101524,10646
101525,10573
101526,282
101527,10569
101528,10570
101529,10571
101530,10572
101531,282
101532,10569
101533,10644
101534,10570
101535,10571
101536,10573
101537,282
101538,10569
101539,10618
101540,10565
101541,282
101542,10569
101543,10655
101544,10656
101545,10565
101546,10657
101547,10569
101548,10644
101549,10570
101550,10656
101551,10565
101552,282
101553,10569
101554,10570
101555,10571
101556,10572
101557,282
101558,10569
101559,10570
101560,10571
101561,10572
101562,282
101563,10569
101564,10655
101565,10565
101566,282
101567,10569
101568,10570
101569,10571
101570,10572
101571,282
101572,10569
101573,10570
101574,10573
101575,282
101576,10569
101577,10570
101578,10572
101579,282
101580,10569
101581,10570
101582,10571
101583,10565
101584,282
101585,10569
101586,10570
101587,10571
101588,10572
101589,282
101590,10569
101591,10570
101592,10571
101593,10565
101594,282
101595,10569
101596,10570
101597,10571
101598,10572
101599,282
101600,10569
101601,10570
101602,10571
101603,10573
101604,282
101605,10569
101606,10570
101607,10571
101608,10565
101609,282
101610,10569
101611,10570
101612,10573
101613,10569
101614,10570
101615,10565
101616,10569
101617,10591
101618,10658
101619,10569
101620,10611
101621,10658
101622,10565
101623,10569
101624,10570
101625,10580
101626,10569
101627,10570
101628,10659
101629,10565
101630,10569
101631,10611
101632,10571
101633,10565
101634,10569
101635,10590
101636,10571
101637,10565
101638,10569
101639,10570
101640,10571
101641,10568
101642,10569
101643,10570
101644,10571
101645,10573
101646,10569
101647,10570
101648,10580
101649,10569
101650,10570
101651,10571
101652,10565
101653,10581
101654,10570
101655,10565
101656,10569
101657,10570
101658,10571
101659,10660
101660,10581
101661,10577
101662,10568
101663,10569
101664,10577
101665,10571
101666,10565
101667,10586
101668,10570
101669,10571
101670,10565
101671,10569
101672,10570
101673,10580
101674,10569
101675,10570
101676,10571
101677,10580
101678,10569
101679,10577
101680,10637
101681,10573
101682,10581
101683,10570
101684,10568
101685,10569
101686,10661
101687,10571
101688,2
101689,10569
101690,10570
101691,10571
101692,10568
101693,10569
101694,10570
101695,10571
101696,10573
101697,10569
101698,10597
101699,10571
101700,10568
101701,10569
101702,10594
101703,10570
101704,10614
101705,10563
101706,10557
101707,10565
101708,10576
101709,10633
101710,10557
101711,10561
101712,10563
101713,10566
101714,10558
101715,10562
101716,10560
101717,10565
101718,10558
101719,10630
101720,10557
101721,10575
101722,10560
101723,10561
101724,10567
101725,10557
101726,10561
101727,10558
101728,10557
101729,10565
101730,10558
101731,10630
101732,10557
101733,10561
101734,10557
101735,10558
101736,10567
101737,10557
101738,10561
101739,10557
101740,10558
101741,10575
101742,10560
101743,10558
101744,10633
101745,10557
101746,10561
101747,10558
101748,10557
101749,10565
101750,10558
101751,10557
101752,10565
101753,10569
101754,10570
101755,10588
101756,10569
101757,10594
101758,10570
101759,10662
101760,2
101761,10568
101762,10569
101763,10661
101764,10571
101765,10635
101766,10636
101767,10645
101768,10568
101769,10569
101770,10570
101771,10565
101772,10569
101773,10579
101774,10571
101775,2
101776,73
101777,74
101778,76
101779,7009
101780,71
101781,3
101782,17
101783,10663
101784,10664
101785,10664
101786,10664
101787,2
101788,9155
101789,9
101790,3
101791,3
101792,1
101793,69
101794,83
101795,10665
101796,71
101797,3
101798,73
101799,74
101800,76
101801,10666
101802,71
101803,9512
101804,10667
101805,3
101806,5043
101807,3
101808,10006
101809,2
101810,9527
101811,10073
101812,3
101813,10006
101814,3
101815,9510
101816,10273
101817,9512
101818,5065
101819,3
101820,2
101821,3
101822,5096
101823,5043
101824,25
101825,3
101826,6
101827,3
101828,3
101829,10668
101830,10669
101831,3
101832,10668
101833,3
101834,9
101835,9554
101836,17
101837,10670
101838,9512
101839,10671
101840,10672
101841,3
101842,10673
101843,10674
101844,8
101845,9526
101846,10675
101847,9941
101848,10675
101849,3
101850,10102
101851,5043
101852,9512
101853,9862
101854,9936
101855,9512
101856,10676
101857,5043
101858,24
101859,9527
101860,9857
101861,10677
101862,9512
101863,5059
101864,3
101865,10678
101866,3
101867,3
101868,3
101869,10679
101870,3
101871,2
101872,8
101873,2
101874,3
101875,3
101876,2
101877,10680
101878,508
101879,10680
101880,2
101881,3
101882,3
101883,9512
101884,9512
101885,6
101886,2
101887,8
101888,10681
101889,2
101890,10682
101891,10681
101892,10681
101893,10682
101894,10681
101895,6
101896,10683
101897,10681
101898,2
101899,10682
101900,10681
101901,10682
101902,10681
101903,10684
101904,10683
101905,10681
101906,10685
101907,10681
101908,10682
101909,10681
101910,10684
101911,10685
101912,10681
101913,10682
101914,10681
101915,10682
101916,10681
101917,10682
101918,10681
101919,2
101920,9512
101921,9599
101922,9512
101923,5043
101924,3
101925,8
101926,8439
101927,3
101928,8403
101929,10477
101930,9512
101931,5160
101932,5059
101933,10686
101934,3
101935,10687
101936,10688
101937,5043
101938,3
101939,8403
101940,2
101941,8478
101942,10689
101943,10689
101944,10689
101945,10689
101946,14
101947,10675
101948,10690
101949,5043
101950,3
101951,9599
101952,10691
101953,3
101954,5043
101955,3
101956,8
101957,5059
101958,3
101959,2
101960,10675
101961,9512
101962,5126
101963,2
101964,9512
101965,10102
101966,10692
101967,10693
101968,21
101969,10689
101970,10689
101971,10694
101972,10689
101973,10695
101974,10689
101975,9512
101976,9941
101977,10675
101978,10696
101979,9527
101980,10073
101981,2
101982,9527
101983,10046
101984,3
101985,9671
101986,3
101987,5096
101988,2
101989,10102
101990,9527
101991,9857
101992,2
101993,9527
101994,10697
101995,10698
101996,10699
101997,5043
101998,9512
101999,5043
102000,9512
102001,9941
102002,9512
102003,9610
102004,5059
102005,3
102006,10700
102007,9878
102008,9880
102009,9527
102010,10046
102011,3
102012,10701
102013,2
102014,8
102015,108
102016,6
102017,108
102018,10702
102019,108
102020,10702
102021,10703
102022,108
102023,2
102024,108
102025,10702
102026,10704
102027,108
102028,10702
102029,2
102030,108
102031,10702
102032,108
102033,10705
102034,10706
102035,108
102036,10707
102037,10706
102038,108
102039,10702
102040,10704
102041,108
102042,10705
102043,10708
102044,9512
102045,10709
102046,2
102047,9512
102048,5043
102049,9512
102050,5043
102051,9512
102052,5043
102053,9512
102054,5043
102055,8
102056,8478
102057,3
102058,10400
102059,10687
102060,10687
102061,10710
102062,5043
102063,3
102064,9510
102065,2
102066,82
102067,6319
102068,6093
102069,6322
102070,9098
102071,8615
102072,9096
102073,10711
102074,8
102075,12
102076,2
102077,8
102078,2
102079,3
102080,10702
102081,2
102082,3
102083,3
102084,2
102085,3
102086,3
102087,2
102088,8
102089,2
102090,9802
102091,3
102092,1
102093,10712
102094,1005
102095,1018
102096,3333
102097,9321
102098,1716
102099,2
102100,539
102101,353
102102,322
102103,756
102104,1749
102105,2172
102106,322
102107,209
102108,280
102109,353
102110,756
102111,341
102112,1217
102113,670
102114,671
102115,341
102116,802
102117,756
102118,539
102119,3110
102120,10713
102121,286
102122,1774
102123,10714
102124,284
102125,10715
102126,286
102127,1774
102128,10714
102129,1040
102130,1117
102131,3578
102132,2416
102133,1118
102134,1422
102135,3334
102136,82
102137,2
102138,8729
102139,2665
102140,1191
102141,431
102142,3277
102143,286
102144,288
102145,10716
102146,286
102147,10717
102148,10718
102149,3717
102150,10542
102151,1133
102152,6
102153,1983
102154,9253
102155,1985
102156,10719
102157,2
102158,2199
102159,1983
102160,201
102161,4373
102162,321
102163,216
102164,4618
102165,205
102166,8
102167,201
102168,325
102169,321
102170,216
102171,326
102172,10720
102173,10721
102174,201
102175,216
102176,326
102177,10720
102178,10721
102179,201
102180,330
102181,10720
102182,10721
102183,201
102184,10722
102185,203
102186,10723
102187,10720
102188,10721
102189,201
102190,3791
102191,5955
102192,10720
102193,1721
102194,1586
102195,790
102196,789
102197,2280
102198,5930
102199,302
102200,334
102201,2
102202,303
102203,790
102204,789
102205,2280
102206,9053
102207,263
102208,6
102209,359
102210,722
102211,671
102212,1804
102213,365
102214,212
102215,341
102216,6
102217,1217
102218,537
102219,1913
102220,335
102221,341
102222,10724
102223,341
102224,538
102225,280
102226,3110
102227,4797
102228,10725
102229,535
102230,341
102231,3110
102232,537
102233,341
102234,5744
102235,1913
102236,10726
102237,6
102238,286
102239,760
102240,762
102241,284
102242,10727
102243,1650
102244,286
102245,1611
102246,1820
102247,5425
102248,762
102249,10716
102250,286
102251,1809
102252,762
102253,284
102254,803
102255,537
102256,1913
102257,3
102258,344
102259,216
102260,346
102261,10720
102262,273
102263,6
102264,540
102265,1787
102266,354
102267,1753
102268,212
102269,10728
102270,353
102271,537
102272,1913
102273,341
102274,536
102275,1787
102276,354
102277,1204
102278,9246
102279,341
102280,353
102281,1787
102282,207
102283,3
102284,360
102285,364
102286,298
102287,296
102288,263
102289,366
102290,715
102291,428
102292,3
102293,363
102294,364
102295,298
102296,1748
102297,363
102298,364
102299,298
102300,3
102301,10729
102302,10730
102303,365
102304,296
102305,1748
102306,363
102307,2685
102308,10731
102309,392
102310,3320
102311,536
102312,1787
102313,354
102314,593
102315,209
102316,212
102317,285
102318,286
102319,4894
102320,10732
102321,284
102322,10733
102323,957
102324,1746
102325,1169
102326,2389
102327,2207
102328,8729
102329,8534
102330,541
102331,207
102332,431
102333,8729
102334,8534
102335,769
102336,210
102337,207
102338,431
102339,8729
102340,536
102341,670
102342,1787
102343,210
102344,659
102345,8729
102346,206
102347,210
102348,207
102349,8729
102350,540
102351,541
102352,207
102353,8729
102354,536
102355,541
102356,207
102357,8729
102358,353
102359,206
102360,210
102361,207
102362,3
102363,363
102364,854
102365,10731
102366,296
102367,3
102368,363
102369,854
102370,298
102371,568
102372,409
102373,789
102374,441
102375,10734
102376,334
102377,2
102378,438
102379,409
102380,440
102381,441
102382,10735
102383,438
102384,332
102385,321
102386,789
102387,441
102388,1781
102389,10736
102390,438
102391,409
102392,318
102393,789
102394,436
102395,446
102396,1781
102397,10737
102398,438
102399,409
102400,789
102401,441
102402,10735
102403,10737
102404,438
102405,9303
102406,10738
102407,10739
102408,789
102409,441
102410,10735
102411,285
102412,286
102413,1298
102414,3911
102415,284
102416,10733
102417,1133
102418,409
102419,445
102420,633
102421,10740
102422,637
102423,10741
102424,334
102425,689
102426,82
102427,1231
102428,3107
102429,6002
102430,3
102431,704
102432,854
102433,298
102434,10742
102435,744
102436,409
102437,445
102438,488
102439,446
102440,479
102441,482
102442,334
102443,2
102444,6
102445,470
102446,731
102447,79
102448,71
102449,6
102450,470
102451,183
102452,79
102453,4737
102454,87
102455,86
102456,6
102457,4
102458,76
102459,79
102460,71
102461,8
102462,6
102463,4373
102464,3576
102465,98
102466,4286
102467,101
102468,10743
102469,6
102470,470
102471,383
102472,77
102473,378
102474,920
102475,71
102476,3
102477,6
102478,470
102479,383
102480,577
102481,77
102482,378
102483,920
102484,71
102485,3
102486,6
102487,470
102488,79
102489,71
102490,6
102491,470
102492,386
102493,79
102494,71
102495,6
102496,470
102497,242
102498,4235
102499,86
102500,6
102501,470
102502,8712
102503,79
102504,10744
102505,10745
102506,71
102507,6
102508,470
102509,731
102510,79
102511,71
102512,6
102513,470
102514,242
102515,4210
102516,79
102517,94
102518,71
102519,5419
102520,6
102521,4
102522,76
102523,77
102524,378
102525,71
102526,6
102527,470
102528,242
102529,79
102530,7035
102531,71
102532,6
102533,105
102534,4216
102535,98
102536,8376
102537,101
102538,6
102539,4373
102540,1569
102541,4031
102542,101
102543,6
102544,470
102545,386
102546,77
102547,79
102548,71
102549,6
102550,4
102551,242
102552,79
102553,374
102554,71
102555,5419
102556,6
102557,470
102558,242
102559,79
102560,71
102561,3
102562,6
102563,4
102564,471
102565,2646
102566,8138
102567,71
102568,6
102569,470
102570,195
102571,79
102572,4263
102573,71
102574,6
102575,10746
102576,731
102577,3425
102578,71
102579,3
102580,6
102581,10746
102582,386
102583,71
102584,3
102585,6
102586,649
102587,242
102588,3425
102589,71
102590,3
102591,6
102592,470
102593,76
102594,3997
102595,71
102596,6
102597,4373
102598,1417
102599,880
102600,77
102601,452
102602,6
102603,4373
102604,8871
102605,4310
102606,883
102607,86
102608,10747
102609,6
102610,10748
102611,4310
102612,883
102613,86
102614,6
102615,470
102616,242
102617,10749
102618,84
102619,6
102620,470
102621,76
102622,1463
102623,369
102624,71
102625,6
102626,105
102627,98
102628,7089
102629,101
102630,6
102631,470
102632,242
102633,79
102634,2623
102635,84
102636,6
102637,470
102638,471
102639,913
102640,10750
102641,71
102642,10751
102643,6
102644,470
102645,76
102646,79
102647,10752
102648,71
102649,6
102650,4373
102651,98
102652,10753
102653,452
102654,3
102655,73
102656,83
102657,242
102658,79
102659,574
102660,8630
102661,4
102662,242
102663,79
102664,86
102665,6
102666,470
102667,76
102668,77
102669,378
102670,10754
102671,84
102672,6
102673,470
102674,76
102675,77
102676,374
102677,81
102678,6
102679,4
102680,76
102681,77
102682,378
102683,4048
102684,71
102685,5419
102686,6
102687,470
102688,242
102689,378
102690,85
102691,86
102692,5419
102693,6
102694,470
102695,731
102696,378
102697,71
102698,5419
102699,6
102700,470
102701,913
102702,79
102703,84
102704,6
102705,470
102706,242
102707,79
102708,10755
102709,10756
102710,86
102711,392
102712,353
102713,541
102714,354
102715,207
102716,395
102717,769
102718,207
102719,209
102720,392
102721,536
102722,713
102723,502
102724,207
102725,539
102726,1218
102727,3
102728,802
102729,671
102730,4504
102731,10757
102732,1153
102733,10758
102734,2356
102735,1218
102736,8430
102737,539
102738,2356
102739,1218
102740,341
102741,1325
102742,1218
102743,10758
102744,9289
102745,1218
102746,341
102747,671
102748,10759
102749,10760
102750,3
102751,2356
102752,1218
102753,280
102754,1218
102755,10758
102756,9289
102757,322
102758,1218
102759,539
102760,802
102761,1218
102762,568
102763,409
102764,789
102765,4686
102766,491
102767,334
102768,10736
102769,438
102770,409
102771,569
102772,321
102773,789
102774,437
102775,4862
102776,740
102777,438
102778,409
102779,789
102780,739
102781,3842
102782,10761
102783,249
102784,10762
102785,10763
102786,10764
102787,10763
102788,10765
102789,3862
102790,6
102791,470
102792,76
102793,376
102794,518
102795,84
102796,10721
102797,344
102798,216
102799,10766
102800,548
102801,10721
102802,344
102803,10767
102804,216
102805,10768
102806,548
102807,10721
102808,521
102809,10769
102810,321
102811,10766
102812,548
102813,10721
102814,344
102815,10770
102816,216
102817,548
102818,10721
102819,344
102820,10769
102821,321
102822,548
102823,8531
102824,394
102825,1204
102826,393
102827,431
102828,8729
102829,696
102830,541
102831,210
102832,659
102833,431
102834,8729
102835,8535
102836,394
102837,207
102838,8729
102839,3020
102840,1861
102841,210
102842,207
102843,8729
102844,540
102845,394
102846,210
102847,1204
102848,393
102849,8729
102850,536
102851,206
102852,1204
102853,8729
102854,1443
102855,206
102856,210
102857,659
102858,8729
102859,8534
102860,1861
102861,210
102862,207
102863,8729
102864,540
102865,541
102866,210
102867,659
102868,8729
102869,536
102870,541
102871,210
102872,1204
102873,393
102874,8729
102875,10771
102876,394
102877,210
102878,207
102879,8729
102880,1750
102881,1787
102882,210
102883,8729
102884,670
102885,394
102886,207
102887,8729
102888,10772
102889,1256
102890,8729
102891,353
102892,541
102893,210
102894,1204
102895,393
102896,8729
102897,10773
102898,1256
102899,210
102900,659
102901,3056
102902,8729
102903,536
102904,769
102905,8729
102906,353
102907,1750
102908,206
102909,1204
102910,2021
102911,3183
102912,8729
102913,10774
102914,394
102915,207
102916,8729
102917,353
102918,670
102919,541
102920,1204
102921,8729
102922,1443
102923,394
102924,210
102925,207
102926,8729
102927,353
102928,206
102929,210
102930,207
102931,1355
102932,10775
102933,1468
102934,354
102935,207
102936,10776
102937,212
102938,392
102939,1469
102940,354
102941,1954
102942,392
102943,10777
102944,1469
102945,207
102946,392
102947,10777
102948,1469
102949,207
102950,392
102951,10777
102952,1469
102953,207
102954,392
102955,540
102956,1469
102957,207
102958,82
102959,396
102960,1392
102961,1393
102962,273
102963,10778
102964,537
102965,538
102966,344
102967,10779
102968,203
102969,548
102970,10721
102971,344
102972,10779
102973,321
102974,10780
102975,548
102976,303
102977,1609
102978,10781
102979,10782
102980,3883
102981,2431
102982,617
102983,438
102984,409
102985,569
102986,321
102987,789
102988,446
102989,4477
102990,750
102991,617
102992,435
102993,409
102994,318
102995,440
102996,616
102997,446
102998,10783
102999,438
103000,409
103001,789
103002,441
103003,3804
103004,10721
103005,201
103006,10784
103007,3791
103008,3612
103009,10720
103010,8
103011,201
103012,10722
103013,216
103014,10785
103015,10720
103016,69
103017,3996
103018,857
103019,98
103020,890
103021,101
103022,8
103023,69
103024,3996
103025,98
103026,101
103027,392
103028,536
103029,670
103030,541
103031,1954
103032,395
103033,3020
103034,1787
103035,1204
103036,393
103037,25
103038,6
103039,608
103040,2707
103041,10786
103042,10721
103043,608
103044,10787
103045,8577
103046,6
103047,1736
103048,210
103049,1679
103050,10787
103051,8416
103052,8417
103053,2305
103054,210
103055,1679
103056,10787
103057,10788
103058,210
103059,1679
103060,10789
103061,10790
103062,8890
103063,2305
103064,210
103065,1679
103066,10789
103067,10791
103068,2414
103069,1679
103070,10792
103071,1289
103072,608
103073,10787
103074,82
103075,10793
103076,1743
103077,4907
103078,2
103079,10721
103080,6
103081,608
103082,8915
103083,605
103084,607
103085,10721
103086,608
103087,10794
103088,607
103089,10721
103090,608
103091,609
103092,10795
103093,10721
103094,608
103095,10796
103096,10797
103097,10721
103098,608
103099,2308
103100,10798
103101,607
103102,10721
103103,608
103104,2308
103105,607
103106,10721
103107,608
103108,10798
103109,10721
103110,608
103111,3366
103112,10721
103113,608
103114,3681
103115,10799
103116,10721
103117,608
103118,10800
103119,10721
103120,10801
103121,1289
103122,608
103123,609
103124,6
103125,470
103126,242
103127,2798
103128,10802
103129,10721
103130,201
103131,10779
103132,321
103133,1816
103134,611
103135,10720
103136,104
103137,6
103138,10803
103139,216
103140,10804
103141,475
103142,1721
103143,409
103144,10805
103145,5553
103146,3882
103147,10806
103148,3423
103149,303
103150,409
103151,826
103152,2575
103153,10807
103154,82
103155,10808
103156,336
103157,676
103158,344
103159,216
103160,548
103161,8
103162,1
103163,216
103164,1870
103165,548
103166,10721
103167,1
103168,318
103169,216
103170,205
103171,104
103172,344
103173,10779
103174,216
103175,10809
103176,205
103177,744
103178,445
103179,1886
103180,446
103181,644
103182,10741
103183,568
103184,409
103185,445
103186,800
103187,479
103188,263
103189,363
103190,10810
103191,298
103192,3
103193,10729
103194,941
103195,715
103196,1274
103197,266
103198,6
103199,470
103200,76
103201,90
103202,6986
103203,10802
103204,273
103205,3110
103206,322
103207,1218
103208,10776
103209,539
103210,274
103211,539
103212,10811
103213,1218
103214,1218
103215,341
103216,353
103217,10812
103218,322
103219,671
103220,341
103221,3110
103222,322
103223,1218
103224,341
103225,539
103226,2354
103227,1218
103228,341
103229,803
103230,669
103231,341
103232,756
103233,341
103234,3110
103235,1218
103236,341
103237,4857
103238,1218
103239,539
103240,4857
103241,322
103242,10813
103243,341
103244,2354
103245,214
103246,1218
103247,341
103248,10814
103249,671
103250,2355
103251,1332
103252,539
103253,4857
103254,214
103255,1218
103256,341
103257,2354
103258,1218
103259,341
103260,802
103261,803
103262,1218
103263,8729
103264,541
103265,210
103266,207
103267,431
103268,646
103269,3990
103270,541
103271,210
103272,1204
103273,393
103274,8729
103275,206
103276,210
103277,1257
103278,2309
103279,431
103280,8729
103281,8534
103282,541
103283,210
103284,1204
103285,8729
103286,540
103287,206
103288,210
103289,1204
103290,8729
103291,9462
103292,541
103293,207
103294,8729
103295,3020
103296,541
103297,207
103298,8729
103299,536
103300,541
103301,207
103302,8729
103303,353
103304,394
103305,207
103306,8729
103307,536
103308,206
103309,210
103310,207
103311,8729
103312,536
103313,206
103314,210
103315,207
103316,8729
103317,353
103318,541
103319,210
103320,207
103321,3
103322,1169
103323,10815
103324,10816
103325,539
103326,536
103327,713
103328,541
103329,354
103330,1753
103331,280
103332,3020
103333,1469
103334,1751
103335,341
103336,536
103337,206
103338,207
103339,10716
103340,286
103341,1251
103342,10817
103343,7629
103344,2448
103345,8729
103346,8534
103347,541
103348,207
103349,431
103350,8729
103351,536
103352,670
103353,541
103354,207
103355,431
103356,646
103357,10818
103358,541
103359,207
103360,8729
103361,353
103362,769
103363,207
103364,8729
103365,536
103366,1728
103367,210
103368,207
103369,8729
103370,353
103371,670
103372,541
103373,210
103374,659
103375,646
103376,540
103377,1728
103378,210
103379,207
103380,8729
103381,536
103382,1728
103383,210
103384,659
103385,8729
103386,670
103387,1787
103388,3610
103389,8729
103390,670
103391,206
103392,207
103393,285
103394,286
103395,1774
103396,10819
103397,2199
103398,286
103399,1774
103400,10820
103401,2199
103402,286
103403,1298
103404,10821
103405,1650
103406,286
103407,9037
103408,1650
103409,286
103410,1820
103411,10822
103412,10823
103413,10716
103414,286
103415,1774
103416,10824
103417,1650
103418,286
103419,1820
103420,2197
103421,10716
103422,286
103423,1774
103424,1650
103425,286
103426,10825
103427,1820
103428,10826
103429,10827
103430,10716
103431,286
103432,10716
103433,286
103434,1774
103435,10824
103436,3
103437,10828
103438,298
103439,10721
103440,344
103441,10829
103442,10830
103443,548
103444,10721
103445,344
103446,10831
103447,216
103448,10809
103449,548
103450,10721
103451,6
103452,10832
103453,216
103454,10809
103455,548
103456,10721
103457,1
103458,216
103459,10809
103460,205
103461,10833
103462,344
103463,10829
103464,216
103465,10834
103466,548
103467,10721
103468,344
103469,216
103470,10809
103471,548
103472,344
103473,10779
103474,216
103475,10809
103476,548
103477,8
103478,344
103479,10831
103480,216
103481,548
103482,10835
103483,344
103484,10831
103485,216
103486,548
103487,10835
103488,344
103489,216
103490,708
103491,548
103492,8729
103493,6
103494,541
103495,207
103496,209
103497,8729
103498,8534
103499,206
103500,210
103501,543
103502,209
103503,8729
103504,540
103505,541
103506,207
103507,8729
103508,10836
103509,541
103510,10837
103511,8729
103512,2172
103513,541
103514,210
103515,10838
103516,341
103517,8534
103518,1469
103519,354
103520,1954
103521,341
103522,1859
103523,2020
103524,207
103525,341
103526,8534
103527,1469
103528,354
103529,1954
103530,341
103531,8534
103532,206
103533,207
103534,539
103535,536
103536,1469
103537,207
103538,10839
103539,1443
103540,1469
103541,207
103542,341
103543,8534
103544,1469
103545,356
103546,10840
103547,341
103548,696
103549,1469
103550,1954
103551,539
103552,536
103553,1469
103554,1753
103555,280
103556,696
103557,1469
103558,354
103559,10841
103560,341
103561,8534
103562,1469
103563,1753
103564,355
103565,539
103566,8534
103567,206
103568,354
103569,207
103570,341
103571,536
103572,206
103573,207
103574,341
103575,536
103576,541
103577,354
103578,1204
103579,2021
103580,539
103581,1469
103582,207
103583,341
103584,536
103585,1230
103586,1469
103587,207
103588,539
103589,540
103590,1469
103591,1751
103592,341
103593,8534
103594,1469
103595,207
103596,10839
103597,696
103598,206
103599,354
103600,1204
103601,10842
103602,341
103603,3990
103604,206
103605,1753
103606,280
103607,536
103608,771
103609,207
103610,539
103611,1443
103612,1469
103613,207
103614,341
103615,536
103616,1469
103617,10843
103618,286
103619,10844
103620,762
103621,2199
103622,286
103623,1809
103624,6
103625,470
103626,2841
103627,79
103628,10802
103629,729
103630,4
103631,731
103632,79
103633,10802
103634,6
103635,470
103636,386
103637,79
103638,3737
103639,10802
103640,6
103641,470
103642,76
103643,77
103644,79
103645,2623
103646,10802
103647,6
103648,470
103649,195
103650,79
103651,10845
103652,87
103653,80
103654,10846
103655,285
103656,283
103657,2160
103658,10847
103659,284
103660,1650
103661,286
103662,1809
103663,283
103664,10848
103665,10849
103666,10716
103667,286
103668,1809
103669,2160
103670,10847
103671,10721
103672,608
103673,2124
103674,10721
103675,608
103676,2308
103677,8577
103678,3
103679,608
103680,10721
103681,608
103682,10850
103683,3
103684,6
103685,10803
103686,10784
103687,738
103688,475
103689,10721
103690,201
103691,1862
103692,216
103693,738
103694,475
103695,539
103696,1219
103697,756
103698,341
103699,1219
103700,10851
103701,10852
103702,341
103703,10811
103704,803
103705,322
103706,671
103707,341
103708,756
103709,341
103710,359
103711,803
103712,214
103713,10852
103714,539
103715,10853
103716,1705
103717,10852
103718,568
103719,409
103720,10854
103721,436
103722,446
103723,614
